출발역,도착역,소요시간_분,거리_m,환승횟수
개화산역,용마산역,74,38500,1
개화산역,자양역,58,30800,2
개화산역,하계역,90,47300,1
개화산역,남성역,52,27500,2
개화산역,암사역,78,40700,1
개화산역,몽촌토성역,67,37400,2
개화산역,강동구청역,69,38500,2
개화산역,송파역,65,36300,2
개화산역,석촌역,59,35200,1
개화산역,노들역,34,18700,1
개화산역,선유도역,24,12100,1
개화산역,한성백제역,63,37400,1
개화산역,양천향교역,13,5500,1
개화산역,흑석역,36,19800,1
개화산역,공항시장역,8,2200,1
개화역,제기동역,53,29700,1
개화역,동묘앞역,49,27500,1
개화역,신설동역,51,28600,1
개화역,외대앞역,59,33000,1
개화역,남영역,35,19800,1
개화역,문래역,28,15400,1
개화역,아현역,34,18700,1
개화역,한양대역,54,29700,1
개화역,잠실나루역,59,35200,1
개화역,양천구청역,26,9900,2
개화역,신정네거리역,24,8800,2
개화역,독립문역,53,27500,2
개화역,무악재역,55,28600,2
개화역,금호역,51,29700,1
개화역,옥수역,49,28600,1
개화역,잠원역,43,25300,1
개화역,한성대입구역,60,34100,1
개화역,성신여대입구역,62,35200,1
개화역,수유역,70,39600,1
개화역,이촌역,38,22000,1
개화역,동작역,32,20900,0
개화역,마장역,58,31900,1
개화역,애오개역,36,19800,1
개화역,신금호역,52,28600,1
개화역,아차산역,66,36300,1
개화역,영등포시장역,30,14300,1
개화역,방이역,66,39600,1
개화역,보문역,57,29700,2
개화역,창신역,55,28600,2
개화역,효창공원앞역,40,19800,2
개화역,광흥창역,34,16500,2
개화역,월드컵경기장역,24,6600,2
개화역,고려대역,61,31900,2
개화역,공릉역,77,44000,1
개화역,어린이대공원역,57,33000,1
개화역,용마산역,63,36300,1
개화역,자양역,53,30800,1
개화역,하계역,79,45100,1
개화역,남성역,47,27500,1
개화역,암사역,68,40700,1
개화역,몽촌토성역,62,37400,1
개화역,강동구청역,64,38500,1
개화역,송파역,60,36300,1
개화역,석촌역,54,35200,0
개화역,노들역,29,18700,0
개화역,선유도역,19,12100,0
개화역,한성백제역,58,37400,0
개화역,양천향교역,9,5500,0
개화역,흑석역,31,19800,0
개화역,공항시장역,4,2200,0
거여역,제기동역,42,17600,2
거여역,동묘앞역,42,20900,1
거여역,신설동역,44,18700,2
거여역,외대앞역,44,18700,2
거여역,남영역,52,26400,1
거여역,문래역,64,33000,1
거여역,아현역,50,25300,1
거여역,한양대역,34,16500,1
거여역,잠실나루역,30,12100,2
거여역,양천구청역,80,41800,1
거여역,신정네거리역,78,40700,1
거여역,독립문역,50,25300,1
거여역,무악재역,52,26400,1
거여역,금호역,44,22000,1
거여역,옥수역,40,17600,1
거여역,잠원역,36,17600,1
거여역,한성대입구역,46,23100,1
거여역,성신여대입구역,48,24200,1
거여역,수유역,56,28600,1
거여역,이촌역,48,20900,1
거여역,동작역,39,22000,1
거여역,마장역,26,14300,0
거여역,애오개역,48,26400,0
거여역,신금호역,32,17600,0
거여역,아차산역,18,9900,0
거여역,영등포시장역,60,33000,0
거여역,방이역,6,3300,0
거여역,보문역,46,23100,1
거여역,창신역,44,22000,1
거여역,효창공원앞역,52,26400,1
거여역,광흥창역,58,29700,1
거여역,월드컵경기장역,68,35200,1
거여역,고려대역,50,25300,1
거여역,공릉역,42,20900,1
거여역,어린이대공원역,26,12100,1
거여역,용마산역,28,13200,1
거여역,자양역,30,14300,1
거여역,하계역,44,22000,1
거여역,남성역,48,24200,1
거여역,암사역,20,8800,1
거여역,몽촌토성역,22,9900,1
거여역,강동구청역,20,8800,1
거여역,송파역,18,5500,2
거여역,석촌역,17,7700,1
거여역,노들역,43,24200,1
거여역,선유도역,53,30800,1
거여역,한성백제역,14,5500,1
거여역,양천향교역,63,37400,1
거여역,흑석역,41,23100,1
거여역,공항시장역,69,40700,1
건대입구역,제기동역,20,6600,2
건대입구역,동묘앞역,18,7700,1
건대입구역,신설동역,14,5500,1
건대입구역,외대앞역,24,7700,2
건대입구역,남영역,30,14300,1
건대입구역,문래역,40,22000,0
건대입구역,아현역,26,14300,0
건대입구역,한양대역,6,3300,0
건대입구역,잠실나루역,6,3300,0
건대입구역,양천구청역,50,25300,1
건대입구역,신정네거리역,52,26400,1
건대입구역,독립문역,30,14300,1
건대입구역,무악재역,32,15400,1
건대입구역,금호역,28,13200,1
건대입구역,옥수역,20,6600,1
건대입구역,잠원역,20,8800,1
건대입구역,한성대입구역,24,11000,1
건대입구역,성신여대입구역,26,12100,1
건대입구역,수유역,34,16500,1
건대입구역,이촌역,26,12100,1
건대입구역,동작역,23,11000,1
건대입구역,마장역,14,5500,1
건대입구역,애오개역,30,14300,1
건대입구역,신금호역,16,6600,1
건대입구역,아차산역,10,3300,1
건대입구역,영등포시장역,42,20900,1
건대입구역,방이역,22,9900,1
건대입구역,보문역,22,9900,1
건대입구역,창신역,20,8800,1
건대입구역,효창공원앞역,32,15400,1
건대입구역,광흥창역,38,18700,1
건대입구역,월드컵경기장역,44,22000,1
건대입구역,고려대역,26,12100,1
건대입구역,공릉역,22,12100,0
건대입구역,어린이대공원역,2,1100,0
건대입구역,용마산역,8,4400,0
건대입구역,자양역,2,1100,0
건대입구역,하계역,24,13200,0
건대입구역,남성역,20,11000,0
건대입구역,암사역,20,8800,1
건대입구역,몽촌토성역,14,5500,1
건대입구역,강동구청역,16,6600,1
건대입구역,송파역,16,6600,1
건대입구역,석촌역,14,5500,1
건대입구역,노들역,27,13200,1
건대입구역,선유도역,37,19800,1
건대입구역,한성백제역,25,12100,1
건대입구역,양천향교역,47,26400,1
건대입구역,흑석역,25,12100,1
건대입구역,공항시장역,53,29700,1
경복궁역,제기동역,18,7700,1
경복궁역,동묘앞역,14,5500,1
경복궁역,신설동역,16,6600,1
경복궁역,외대앞역,24,11000,1
경복궁역,남영역,16,6600,1
경복궁역,문래역,32,15400,1
경복궁역,아현역,18,7700,1
경복궁역,한양대역,22,9900,1
경복궁역,잠실나루역,34,16500,1
경복궁역,양천구청역,36,15400,2
경복궁역,신정네거리역,38,16500,2
경복궁역,독립문역,2,1100,0
경복궁역,무악재역,4,2200,0
경복궁역,금호역,14,7700,0
경복궁역,옥수역,16,8800,0
경복궁역,잠원역,22,12100,0
경복궁역,한성대입구역,20,8800,1
경복궁역,성신여대입구역,22,9900,1
경복궁역,수유역,30,14300,1
경복궁역,이촌역,26,12100,1
경복궁역,동작역,28,13200,1
경복궁역,마장역,22,9900,1
경복궁역,애오개역,16,6600,1
경복궁역,신금호역,16,6600,1
경복궁역,아차산역,30,14300,1
경복궁역,영등포시장역,28,13200,1
경복궁역,방이역,42,20900,1
경복궁역,보문역,26,12100,1
경복궁역,창신역,24,11000,1
경복궁역,효창공원앞역,28,13200,1
경복궁역,광흥창역,34,16500,1
경복궁역,월드컵경기장역,26,12100,1
경복궁역,고려대역,30,14300,1
경복궁역,공릉역,46,20900,2
경복궁역,어린이대공원역,34,14300,2
경복궁역,용마산역,36,15400,2
경복궁역,자양역,40,19800,1
경복궁역,하계역,44,19800,2
경복궁역,남성역,34,16500,1
경복궁역,암사역,40,17600,2
경복궁역,몽촌토성역,42,18700,2
경복궁역,강동구청역,40,17600,2
경복궁역,송파역,52,26400,1
경복궁역,석촌역,45,24200,1
경복궁역,노들역,26,9900,2
경복궁역,선유도역,33,14300,2
경복궁역,한성백제역,49,26400,1
경복궁역,양천향교역,43,20900,2
경복궁역,흑석역,35,17600,1
경복궁역,공항시장역,48,24200,2
경찰병원역,제기동역,46,16500,2
경찰병원역,동묘앞역,46,23100,1
경찰병원역,신설동역,48,17600,2
경찰병원역,외대앞역,48,17600,2
경찰병원역,남영역,46,22000,2
경찰병원역,문래역,50,25300,1
경찰병원역,아현역,54,27500,1
경찰병원역,한양대역,30,12100,2
경찰병원역,잠실나루역,18,5500,2
경찰병원역,양천구청역,56,26400,2
경찰병원역,신정네거리역,58,27500,2
경찰병원역,독립문역,50,27500,0
경찰병원역,무악재역,52,28600,0
경찰병원역,금호역,34,18700,0
경찰병원역,옥수역,32,17600,0
경찰병원역,잠원역,26,14300,0
경찰병원역,한성대입구역,52,26400,1
경찰병원역,성신여대입구역,54,27500,1
경찰병원역,수유역,62,31900,1
경찰병원역,이촌역,46,20900,1
경찰병원역,동작역,33,16500,1
경찰병원역,마장역,28,13200,1
경찰병원역,애오개역,50,25300,1
경찰병원역,신금호역,34,16500,1
경찰병원역,아차산역,20,8800,1
경찰병원역,영등포시장역,50,24200,2
경찰병원역,방이역,8,2200,1
경찰병원역,보문역,50,25300,1
경찰병원역,창신역,48,24200,1
경찰병원역,효창공원앞역,52,23100,1
경찰병원역,광흥창역,58,29700,1
경찰병원역,월드컵경기장역,68,35200,1
경찰병원역,고려대역,54,27500,1
경찰병원역,공릉역,44,19800,2
경찰병원역,어린이대공원역,28,11000,2
경찰병원역,용마산역,30,12100,2
경찰병원역,자양역,40,19800,1
경찰병원역,하계역,46,20900,2
경찰병원역,남성역,34,16500,1
경찰병원역,암사역,20,8800,1
경찰병원역,몽촌토성역,14,5500,1
경찰병원역,강동구청역,16,6600,1
경찰병원역,송파역,8,2200,1
경찰병원역,석촌역,10,3300,1
경찰병원역,노들역,37,18700,1
경찰병원역,선유도역,47,25300,1
경찰병원역,한성백제역,16,4400,2
경찰병원역,양천향교역,57,31900,1
경찰병원역,흑석역,35,17600,1
경찰병원역,공항시장역,63,35200,1
고덕역,제기동역,38,15400,2
고덕역,동묘앞역,38,18700,1
고덕역,신설동역,40,16500,2
고덕역,외대앞역,40,16500,2
고덕역,남영역,48,24200,1
고덕역,문래역,60,30800,1
고덕역,아현역,46,23100,1
고덕역,한양대역,30,14300,1
고덕역,잠실나루역,26,9900,2
고덕역,양천구청역,76,39600,1
고덕역,신정네거리역,74,38500,1
고덕역,독립문역,46,23100,1
고덕역,무악재역,48,24200,1
고덕역,금호역,42,16500,2
고덕역,옥수역,36,15400,1
고덕역,잠원역,48,24200,1
고덕역,한성대입구역,42,20900,1
고덕역,성신여대입구역,44,22000,1
고덕역,수유역,52,26400,1
고덕역,이촌역,44,18700,1
고덕역,동작역,43,24200,1
고덕역,마장역,22,12100,0
고덕역,애오개역,44,24200,0
고덕역,신금호역,28,15400,0
고덕역,아차산역,14,7700,0
고덕역,영등포시장역,56,30800,0
고덕역,방이역,14,7700,0
고덕역,보문역,42,20900,1
고덕역,창신역,40,19800,1
고덕역,효창공원앞역,48,24200,1
고덕역,광흥창역,54,27500,1
고덕역,월드컵경기장역,64,33000,1
고덕역,고려대역,46,23100,1
고덕역,공릉역,38,18700,1
고덕역,어린이대공원역,22,9900,1
고덕역,용마산역,24,11000,1
고덕역,자양역,26,12100,1
고덕역,하계역,40,19800,1
고덕역,남성역,44,22000,1
고덕역,암사역,16,6600,1
고덕역,몽촌토성역,18,7700,1
고덕역,강동구청역,16,6600,1
고덕역,송파역,24,11000,1
고덕역,석촌역,21,9900,1
고덕역,노들역,47,26400,1
고덕역,선유도역,57,33000,1
고덕역,한성백제역,18,7700,1
고덕역,양천향교역,67,39600,1
고덕역,흑석역,45,25300,1
고덕역,공항시장역,73,42900,1
고려대역,제기동역,16,6600,1
고려대역,동묘앞역,8,4400,0
고려대역,신설동역,10,3300,1
고려대역,외대앞역,16,6600,1
고려대역,남영역,26,12100,1
고려대역,문래역,42,20900,1
고려대역,아현역,28,13200,1
고려대역,한양대역,20,8800,1
고려대역,잠실나루역,32,15400,1
고려대역,양천구청역,46,20900,2
고려대역,신정네거리역,48,22000,2
고려대역,독립문역,32,15400,1
고려대역,무악재역,34,16500,1
고려대역,금호역,20,8800,1
고려대역,옥수역,22,9900,1
고려대역,잠원역,28,13200,1
고려대역,한성대입구역,16,4400,2
고려대역,성신여대입구역,10,3300,1
고려대역,수유역,22,7700,2
고려대역,이촌역,32,15400,1
고려대역,동작역,34,16500,1
고려대역,마장역,24,11000,1
고려대역,애오개역,30,14300,1
고려대역,신금호역,18,7700,1
고려대역,아차산역,32,15400,1
고려대역,영등포시장역,42,20900,1
고려대역,방이역,44,22000,1
고려대역,보문역,4,2200,0
고려대역,창신역,6,3300,0
고려대역,효창공원앞역,26,14300,0
고려대역,광흥창역,32,17600,0
고려대역,월드컵경기장역,42,23100,0
고려대역,고려대역,0,0,0
고려대역,공릉역,16,6600,1
고려대역,어린이대공원역,32,15400,1
고려대역,용마산역,26,12100,1
고려대역,자양역,36,17600,1
고려대역,하계역,18,7700,1
고려대역,남성역,40,17600,2
고려대역,암사역,42,18700,2
고려대역,몽촌토성역,40,17600,2
고려대역,강동구청역,42,18700,2
고려대역,송파역,42,18700,2
고려대역,석촌역,40,17600,2
고려대역,노들역,36,15400,2
고려대역,선유도역,43,19800,2
고려대역,한성백제역,48,22000,2
고려대역,양천향교역,53,26400,2
고려대역,흑석역,38,16500,2
고려대역,공항시장역,58,29700,2
고속터미널역,제기동역,34,16500,1
고속터미널역,동묘앞역,22,9900,1
고속터미널역,신설동역,32,15400,1
고속터미널역,외대앞역,30,9900,2
고속터미널역,남영역,18,8800,1
고속터미널역,문래역,25,13200,1
고속터미널역,아현역,30,14300,1
고속터미널역,한양대역,24,11000,1
고속터미널역,잠실나루역,22,11000,1
고속터미널역,양천구청역,30,13200,2
고속터미널역,신정네거리역,32,14300,2
고속터미널역,독립문역,26,14300,0
고속터미널역,무악재역,28,15400,0
고속터미널역,금호역,10,5500,0
고속터미널역,옥수역,8,4400,0
고속터미널역,잠원역,2,1100,0
고속터미널역,한성대입구역,28,13200,1
고속터미널역,성신여대입구역,30,14300,1
고속터미널역,수유역,38,18700,1
고속터미널역,이촌역,11,4400,1
고속터미널역,동작역,5,3300,0
고속터미널역,마장역,28,13200,1
고속터미널역,애오개역,26,13200,1
고속터미널역,신금호역,32,15400,1
고속터미널역,아차산역,24,11000,1
고속터미널역,영등포시장역,22,11000,1
고속터미널역,방이역,28,15400,1
고속터미널역,보문역,26,12100,1
고속터미널역,창신역,24,11000,1
고속터미널역,효창공원앞역,28,9900,1
고속터미널역,광흥창역,34,16500,1
고속터미널역,월드컵경기장역,33,15400,2
고속터미널역,고려대역,30,14300,1
고속터미널역,공릉역,36,19800,0
고속터미널역,어린이대공원역,16,8800,0
고속터미널역,용마산역,22,12100,0
고속터미널역,자양역,12,6600,0
고속터미널역,하계역,38,20900,0
고속터미널역,남성역,6,3300,0
고속터미널역,암사역,31,16500,1
고속터미널역,몽촌토성역,25,13200,1
고속터미널역,강동구청역,27,14300,1
고속터미널역,송파역,23,12100,1
고속터미널역,석촌역,17,11000,0
고속터미널역,노들역,9,5500,0
고속터미널역,선유도역,19,12100,0
고속터미널역,한성백제역,21,13200,0
고속터미널역,양천향교역,29,18700,0
고속터미널역,흑석역,7,4400,0
고속터미널역,공항시장역,35,22000,0
공덕역,제기동역,24,11000,1
공덕역,동묘앞역,20,11000,0
공덕역,신설동역,22,9900,1
공덕역,외대앞역,30,14300,1
공덕역,남영역,12,2200,1
공덕역,문래역,18,5500,1
공덕역,아현역,10,3300,1
공덕역,한양대역,26,12100,1
공덕역,잠실나루역,38,18700,1
공덕역,양천구청역,30,14300,1
공덕역,신정네거리역,28,13200,1
공덕역,독립문역,20,8800,1
